1.1364 	WARNING 	We strongly recommend you activate the PTB sound engine in PsychoPy prefs as the preferred audio engine. Its timing is vastly superior. Your prefs are currently set to use ['sounddevice', 'PTB', 'pyo', 'pygame'] (in that order).
3.6351 	EXP 	Created window1 = Window(allowGUI=True, allowStencil=False, autoLog=True, backendConf=UNKNOWN, bitsMode=UNKNOWN, blendMode='avg', bpc=(8, 8, 8), color=array([0, 0, 0]), colorSpace='rgb', depthBits=8, fullscr=<method-wrapper '__getattribute__' of attributeSetter object at 0x00000183FE63A040>, gamma=None, gammaErrorPolicy='raise', lms=UNKNOWN, monitor=<psychopy.monitors.calibTools.Monitor object at 0x00000183808252B0>, multiSample=False, name='window1', numSamples=2, pos=(0, 0), screen=0, size=array([1920, 1080]), stencilBits=0, stereo=False, units='height', useFBO=True, useRetina=False, viewOri=0.0, viewPos=None, viewScale=None, waitBlanking=True, winType='pyglet')
3.6352 	EXP 	window1: mouseVisible = True
3.6352 	EXP 	window1: mouseVisible = True
3.6352 	EXP 	window1: Attempting to measure frame rate of screen (0) ...
3.6352 	EXP 	window1: recordFrameIntervals = False
3.7166 	EXP 	window1: recordFrameIntervals = True
3.7347 	WARNING 	t of last frame was 5.52ms (=1/181)
3.7634 	EXP 	Screen (0) actual frame rate measured at 235.05Hz
3.7634 	EXP 	window1: recordFrameIntervals = False
3.7760 	WARNING 	launchHubServer: If using the iohub mouse or eyetracker devices, fullScr should be True.
5.1151 	EXP 	Created header = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.07, italic=False, languageStyle='LTR', name='header', opacity=1.0, ori=0.0, pos=array([0. , 0.4]), rgb=UNKNOWN, text='Progress Bar Example', units='height', win=Window(...), wrapWidth=1)
5.1442 	EXP 	window1: mouseVisible = True
5.1582 	EXP 	window1: mouseVisible = True
