1.1608 	WARNING 	We strongly recommend you activate the PTB sound engine in PsychoPy prefs as the preferred audio engine. Its timing is vastly superior. Your prefs are currently set to use ['sounddevice', 'PTB', 'pyo', 'pygame'] (in that order).
5.0547 	WARNING 	Couldn't measure a consistent frame rate!
  - Is your graphics card set to sync to vertical blank?
  - Are you running other processes on your computer?

5.0549 	EXP 	Created window1 = Window(allowGUI=True, allowStencil=False, autoLog=True, backendConf=UNKNOWN, bitsMode=UNKNOWN, blendMode='avg', bpc=(8, 8, 8), color=array([0, 0, 0]), colorSpace='rgb', depthBits=8, fullscr=<method-wrapper '__getattribute__' of attributeSetter object at 0x000001D8D098A070>, gamma=None, gammaErrorPolicy='raise', lms=UNKNOWN, monitor=<psychopy.monitors.calibTools.Monitor object at 0x000001D8D2886310>, multiSample=False, name='window1', numSamples=2, pos=(0, 0), screen=0, size=array([1920, 1080]), stencilBits=0, stereo=False, units='height', useFBO=True, useRetina=False, viewOri=0.0, viewPos=None, viewScale=None, waitBlanking=True, winType='pyglet')
5.0550 	EXP 	window1: mouseVisible = True
5.0550 	EXP 	window1: mouseVisible = True
5.0550 	EXP 	window1: Attempting to measure frame rate of screen (0) ...
5.0550 	EXP 	window1: recordFrameIntervals = False
5.2372 	EXP 	window1: recordFrameIntervals = True
5.2839 	WARNING 	t of last frame was 39.47ms (=1/25)
5.3319 	WARNING 	t of last frame was 40.41ms (=1/24)
5.3788 	WARNING 	t of last frame was 39.25ms (=1/25)
5.4248 	WARNING 	t of last frame was 38.45ms (=1/26)
5.4729 	WARNING 	Multiple dropped frames have occurred - I'll stop bothering you about them!
6.7909 	WARNING 	Couldn't measure a consistent frame rate!
  - Is your graphics card set to sync to vertical blank?
  - Are you running other processes on your computer?

6.8039 	WARNING 	launchHubServer: If using the iohub mouse or eyetracker devices, fullScr should be True.
8.0386 	EXP 	Created header = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.07, italic=False, languageStyle='LTR', name='header', opacity=1.0, ori=0.0, pos=array([0. , 0.4]), rgb=UNKNOWN, text='Progress Bar Example', units='height', win=Window(...), wrapWidth=1)
8.0638 	EXP 	window1: mouseVisible = True
8.0776 	EXP 	window1: mouseVisible = True
8.0785 	EXP 	Created win_lose = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=-4.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='win_lose', opacity=1.0, ori=0.0, pos=array([0. , 0.2]), rgb=UNKNOWN, text='', units='height', win=Window(...), wrapWidth=1)
8.0818 	EXP 	window1: mouseVisible = True
8.1490 	EXP 	Created green = Slider(__class__=<class 'psychopy.visual.slider.Slider'>, autoDraw=False, autoLog=True, borderColor=None, color=None, colorSpace='rgb', depth=-5, fillColor=None, flip=False, font='Open Sans', granularity=100.0, labelColor=None, labelHeight=0.03, labelWrapWidth=None, labels=tuple(...), lineColor=None, markerColor=None, name='green', opacity=None, ori=0.0, pos=array([0. , 0.1]), readOnly=True, self=UNKNOWN, size=array([1. , 0.1]), startValue=0, style='slider', styleTweaks=[], ticks=ndarray(...), units='height', win=Window(...))
8.1503 	EXP 	window1: mouseVisible = True
8.1981 	EXP 	Created red = Slider(__class__=<class 'psychopy.visual.slider.Slider'>, autoDraw=False, autoLog=True, borderColor=None, color=None, colorSpace='rgb', depth=-6, fillColor=None, flip=False, font='Open Sans', granularity=100.0, labelColor=None, labelHeight=0.03, labelWrapWidth=None, labels=tuple(...), lineColor=None, markerColor=None, name='red', opacity=None, ori=0.0, pos=array([ 0.  , -0.15]), readOnly=True, self=UNKNOWN, size=array([1. , 0.1]), startValue=0, style='slider', styleTweaks=[], ticks=ndarray(...), units='height', win=Window(...))
8.1990 	EXP 	Created polygon_green = Rect(__class__=<class 'psychopy.visual.rect.Rect'>, anchor=('left', 'center'), autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace='rgb', contrast=None, depth=-7.0, fillColor=array([-1.    ,  0.0039, -1.    ]), fillColorSpace='rgb', fillRGB=array([-1.    ,  0.0039, -1.    ]), interpolate=True, lineColor=array([0, 0, 0]), lineColorSpace='rgb', lineRGB=array([0, 0, 0]), lineWidth=1.0, name='polygon_green', opacity=0.5, ori=0.0, pos=array([-0.5,  0.1]), size=array([1. , 0.1]), units='height', vertices=ndarray(...), win=Window(...))
8.1999 	EXP 	Created polygon_red = Rect(__class__=<class 'psychopy.visual.rect.Rect'>, anchor=('left', 'center'), autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace='rgb', contrast=None, depth=-8.0, fillColor=array([ 1., -1., -1.]), fillColorSpace='rgb', fillRGB=array([ 1., -1., -1.]), interpolate=True, lineColor=array([0, 0, 0]), lineColorSpace='rgb', lineRGB=array([0, 0, 0]), lineWidth=1.0, name='polygon_red', opacity=0.5, ori=0.0, pos=array([-0.5 , -0.15]), size=array([1.  , 0.05]), units='height', vertices=ndarray(...), win=Window(...))
8.2062 	EXP 	Created sequence: random, trialTypes=1, nReps=999, seed=None
8.2083 	EXP 	New trial (rep=0, index=0): None
8.2170 	DATA 	Mouse: Left button down, pos=(894,447)
8.2171 	DATA 	Mouse:  Left button up, pos=(894,447)
8.2172 	DATA 	Mouse: Left button down, pos=(915,340)
8.2311 	EXP 	New trial (rep=1, index=0): None
8.2903 	EXP 	green: autoLog = True
8.2903 	EXP 	green: markerPos = 0
8.2903 	EXP 	green: styleTweaks = []
8.2903 	EXP 	green: styleTweaks = []
8.2903 	EXP 	green: styleTweaks = []
8.2903 	EXP 	green: styleTweaks = []
8.2903 	EXP 	green: contrast = 1.0
8.2903 	EXP 	green: autoLog = True
8.2903 	EXP 	red: autoLog = True
8.2903 	EXP 	red: markerPos = 0
8.2903 	EXP 	red: styleTweaks = []
8.2903 	EXP 	red: styleTweaks = []
8.2903 	EXP 	red: styleTweaks = []
8.2903 	EXP 	red: styleTweaks = []
8.2903 	EXP 	red: contrast = 1.0
8.2903 	EXP 	red: autoLog = True
8.2903 	EXP 	win_lose: height = 0.05
8.2903 	EXP 	win_lose: height = 0.05
8.2903 	EXP 	win_lose: height = 0.05
8.2903 	EXP 	win_lose: text = '0 Won | 0 Lost'
8.2903 	EXP 	green: markerPos = None
8.2903 	EXP 	green: markerPos = 0
8.2903 	EXP 	red: markerPos = None
8.2903 	EXP 	red: markerPos = 0
8.2903 	EXP 	header: autoDraw = True
8.2903 	EXP 	win_lose: autoDraw = True
8.2903 	EXP 	green: autoDraw = True
8.2903 	EXP 	red: autoDraw = True
8.2903 	EXP 	polygon_green: autoDraw = True
8.2903 	EXP 	polygon_red: autoDraw = True
8.2903 	EXP 	header: autoDraw = False
8.2903 	EXP 	win_lose: autoDraw = False
8.2903 	EXP 	green: autoDraw = False
8.2903 	EXP 	red: autoDraw = False
8.2903 	EXP 	polygon_green: autoDraw = False
8.2903 	EXP 	polygon_red: autoDraw = False
8.2903 	EXP 	win_lose: height = 0.05
8.2903 	EXP 	win_lose: height = 0.05
8.2903 	EXP 	win_lose: height = 0.05
8.2903 	EXP 	win_lose: text = '100 Won | 100 Lost'
8.2903 	EXP 	green: markerPos = None
8.2903 	EXP 	green: markerPos = 0
8.2903 	EXP 	red: markerPos = None
8.2903 	EXP 	red: markerPos = 0
8.2903 	EXP 	header: autoDraw = True
8.2903 	EXP 	win_lose: autoDraw = True
8.2903 	EXP 	green: autoDraw = True
8.2903 	EXP 	red: autoDraw = True
8.2903 	EXP 	polygon_green: autoDraw = True
8.2903 	EXP 	polygon_red: autoDraw = True
8.3159 	DATA 	Mouse:  Left button up, pos=(915,340)
9.2819 	DATA 	Mouse: Left button down, pos=(1327,95)
9.3156 	EXP 	New trial (rep=2, index=0): None
9.3465 	DATA 	Mouse:  Left button up, pos=(1327,95)
9.3678 	EXP 	header: autoDraw = False
9.3678 	EXP 	win_lose: autoDraw = False
9.3678 	EXP 	green: autoDraw = False
9.3678 	EXP 	red: autoDraw = False
9.3678 	EXP 	polygon_green: autoDraw = False
9.3678 	EXP 	polygon_red: autoDraw = False
9.3678 	EXP 	win_lose: height = 0.05
9.3678 	EXP 	win_lose: height = 0.05
9.3678 	EXP 	win_lose: height = 0.05
9.3678 	EXP 	win_lose: text = '200 Won | 100 Lost'
9.3678 	EXP 	green: markerPos = None
9.3678 	EXP 	green: markerPos = 0
9.3678 	EXP 	red: markerPos = None
9.3678 	EXP 	red: markerPos = 0
9.3678 	EXP 	header: autoDraw = True
9.3678 	EXP 	win_lose: autoDraw = True
9.3678 	EXP 	green: autoDraw = True
9.3678 	EXP 	red: autoDraw = True
9.3678 	EXP 	polygon_green: autoDraw = True
9.3678 	EXP 	polygon_red: autoDraw = True
9.4548 	DATA 	Mouse: Left button down, pos=(1327,95)
9.4900 	EXP 	New trial (rep=3, index=0): None
9.5412 	EXP 	header: autoDraw = False
9.5412 	EXP 	win_lose: autoDraw = False
9.5412 	EXP 	green: autoDraw = False
9.5412 	EXP 	red: autoDraw = False
9.5412 	EXP 	polygon_green: autoDraw = False
9.5412 	EXP 	polygon_red: autoDraw = False
9.5412 	EXP 	win_lose: height = 0.05
9.5412 	EXP 	win_lose: height = 0.05
9.5412 	EXP 	win_lose: height = 0.05
9.5412 	EXP 	win_lose: text = '300 Won | 100 Lost'
9.5412 	EXP 	green: markerPos = None
9.5412 	EXP 	green: markerPos = 0
9.5412 	EXP 	red: markerPos = None
