4.3629 	WARNING 	User requested fullscreen with size [1024  768], but screen is actually [1920, 1080]. Using actual size
4.6546 	EXP 	Created window1 = Window(allowGUI=True, allowStencil=False, autoLog=True, backendConf=UNKNOWN, backgroundFit=<method-wrapper '__getattribute__' of attributeSetter object at 0x0000019D41EEC550>, backgroundImage=<method-wrapper '__getattribute__' of attributeSetter object at 0x0000019D41EEC4F0>, bitsMode=UNKNOWN, blendMode='avg', bpc=(8, 8, 8), color=array([0, 0, 0]), colorSpace='rgb', depthBits=8, fullscr=<method-wrapper '__getattribute__' of attributeSetter object at 0x0000019D41EEC3D0>, gamma=None, gammaErrorPolicy='raise', lms=UNKNOWN, monitor=<psychopy.monitors.calibTools.Monitor object at 0x0000019D47E972B0>, multiSample=False, name='window1', numSamples=2, pos=(0, 0), screen=0, size=array([1920, 1080]), stencilBits=0, stereo=False, units='height', useFBO=True, useRetina=False, viewOri=0.0, viewPos=None, viewScale=None, waitBlanking=True, winType='pyglet')
4.6546 	EXP 	window1: mouseVisible = True
4.6546 	EXP 	window1: backgroundImage = ''
4.6547 	EXP 	window1: backgroundFit = 'none'
4.6547 	EXP 	window1: mouseVisible = False
4.6547 	EXP 	window1: Attempting to measure frame rate of screen (0) ...
4.6547 	EXP 	window1: recordFrameIntervals = False
4.6959 	EXP 	window1: recordFrameIntervals = True
4.7419 	EXP 	Screen (0) actual frame rate measured at 240.03Hz
4.7419 	EXP 	window1: recordFrameIntervals = False
6.3640 	EXP 	Created shown_image = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, anchor=('center', 'center'), autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, image='default.png', interpolate=True, mask=None, maskParams=None, name='shown_image', opacity=1.0, ori=0.0, pos=array([0., 0.]), size=array([100., 100.]), texRes=128.0, units='pix', win=Window(...))
6.3680 	EXP 	Created image_black = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, anchor=('center', 'center'), autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-2.0, flipHoriz=False, flipVert=False, image='black.png', interpolate=True, mask=None, maskParams=None, name='image_black', opacity=1.0, ori=0.0, pos=array([ 600., -250.]), size=array([100., 100.]), texRes=128.0, units='pix', win=Window(...))
6.3718 	EXP 	Created image_green = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, anchor=('center', 'center'), autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-3.0, flipHoriz=False, flipVert=False, image='green.png', interpolate=True, mask=None, maskParams=None, name='image_green', opacity=1.0, ori=0.0, pos=array([ 200., -250.]), size=array([100., 100.]), texRes=128.0, units='pix', win=Window(...))
6.3756 	EXP 	Created image_red = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, anchor=('center', 'center'), autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-4.0, flipHoriz=False, flipVert=False, image='red.png', interpolate=True, mask=None, maskParams=None, name='image_red', opacity=1.0, ori=0.0, pos=array([-200., -250.]), size=array([100., 100.]), texRes=128.0, units='pix', win=Window(...))
6.3795 	EXP 	Created image_blue = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, anchor=('center', 'center'), autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-5.0, flipHoriz=False, flipVert=False, image='blue.png', interpolate=True, mask=None, maskParams=None, name='image_blue', opacity=1.0, ori=0.0, pos=array([-600., -250.]), size=array([100., 100.]), texRes=128.0, units='pix', win=Window(...))
6.3799 	EXP 	window1: mouseVisible = True
6.4076 	EXP 	Created text = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-7.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='text', opacity=1.0, ori=0.0, pos=array([0. , 0.2]), rgb=UNKNOWN, text='', units='height', win=Window(...), wrapWidth=1)
